nmi.HCD.seq,nmi.HCD2.seq,nmi.sp.seq,ncl.NB.seq,ncl.HCD.seq,ncl.HCD2.seq,K.seq,coclust.HCD.seq,coclust.HCD2.seq,coclust.sp.seq,coclust.true.HCD.seq,coclust.true.HCD2.seq,coclust.true.sp.seq,coclust.false.HCD.seq,coclust.false.HCD2.seq,coclust.false.sp.seq,size.var,size.ratio,ncl.P.HCD,ncl.P.HCD2,ncl.P.sp,P.err.HCD,P.err.HCD2,P.err.sp,Scaled.FP.HCD,Scaled.FP.HCD2,Scaled.FP.sp,Standard.FP.HCD,Standard.FP.HCD2,Standard.FP.sp,bin.err.HCD.seq,bin.err.HCD2.seq,bin.err.HCD.P.seq,bin.err.HCD2.P.seq,bin.err.sp.P.seq,mega2.nmi.sp.seq,mega4.nmi.sp.seq,mega2.nmi.HCD.seq,mega2.nmi.HCD2.seq,mega4.nmi.HCD.seq,mega4.nmi.HCD2.seq,mega2.coclust.HCD.seq,mega2.coclust.HCD2.seq,mega2.coclust.sp.seq,mega2.acc.HCD.seq,mega2.acc.HCD2.seq,mega2.acc.sp.seq,mega4.coclust.HCD.seq,mega4.coclust.HCD2.seq,mega4.coclust.sp.seq,mega4.acc.HCD.seq,mega4.acc.HCD2.seq,mega4.acc.sp.seq,sp2.acc.seq,sp4.acc.seq,mega2.nmi.HCD.varimax.seq,mega4.nmi.HCD.varimax.seq,mega2.nmi.sp.varimax.seq,mega4.nmi.sp.varimax.seq,ncl.P.HCD.varimax.seq,ncl.P.sp.varimax.seq,P.err.HCD.varimax.seq,P.err.sp.varimax.seq,bin.err.HCD.varimax.seq,bin.err.HCD.varimax.P.seq,bin.err.sp.varimax.P.seq,mega2.coclust.HCD.varimax.seq,mega2.coclust.sp.varimax.seq,mega2.acc.HCD.varimax.seq,mega2.acc.sp.varimax.seq,sp2.varimax.acc.seq,mega4.coclust.HCD.varimax.seq,mega4.coclust.sp.varimax.seq,mega4.acc.HCD.varimax.seq,mega4.acc.sp.varimax.seq,sp4.varimax.acc.seq,nmi.HCD.varimax.seq,nmi.sp.varimax.seq,ncl.HCD.varimax.seq,id
0.800274341512706,0.80482489313224,0.719594551989937,10,16,16,16,0.9790591796875,0.979854296875,0.962901953125,0.83300625,0.83934375,0.753103125,0.0112039583333333,0.0107783333333333,0.0231114583333333,0,1,16,16,16,0.0574097310889373,0.0559101764924033,0.0906455851139196,0,0,0,0,0,0,0.00422398190031005,0.00412963800891052,0.00422398190031005,0.00412963800891052,0.0114991327296273,0.986237167638268,0.977261053011698,1,1,1,1,1,1,0.99875078125,1,1,0,1,1,0.997815625,1,1,0,1,1,1,1,0.850540599339762,0.848242699530956,16,16,0.0574097310889373,0.122275580665507,0.00422398190031005,0.00422398190031005,0.0386535067858907,1,0.9802,1,0.99,1,1,0.978715234375,1,0.9784375,1,0.800274341512706,0.686547762217418,16,44
0.623965106617558,0.637372436478728,0.476368952199194,8,16,16,32,0.9569794921875,0.957730859375,0.9397923828125,0.81243125,0.828725,0.5815625,0.0383576612903226,0.0381076612903226,0.048651814516129,0,1,16,16,16,0.114673650035977,0.108431557668786,0.196986537938515,0,0,0,0,0,0,0.0162240644829362,0.0149413001032885,0.0162240644829362,0.0149413001032885,0.0628213810629036,0.821318615459557,0.853068083806357,1,1,0.980653930316949,0.984056500404825,1,1,0.972878125,1,1,0,0.998128515625,0.9984400390625,0.97969140625,0.998125,0.9984375,0,1,0.99875,1,0.980653930316949,0.541448735808194,0.568188414696368,16,16,0.114673650035977,0.252546631270075,0.0162240644829362,0.0162240644829362,0.142029197815041,1,0.8943830078125,1,0.9440625,1,0.998128515625,0.9128841796875,0.998125,0.9078125,0.99875,0.623965106617558,0.433786682162222,16,44
0.45620918850194,0.471836476809804,0.319890511699683,8,16,16,64,0.9433015625,0.9441404296875,0.9335107421875,0.6886375,0.715175,0.418325,0.0526561507936508,0.0522251984126984,0.0583117063492064,0,1,16,16,16,0.18523508948268,0.174516489934241,0.263742250312446,0,0,0,0,0,0,0.0442209442096636,0.0391252868686171,0.0442209442096636,0.0391252868686171,0.11427428828903,0.678121003398896,0.67071982101541,0.945790707656274,0.961384379480282,0.89793799783057,0.921863359003274,0.9943908203125,0.99625703125,0.9423876953125,0.9971875,0.998125,0,0.9876318359375,0.9910072265625,0.9458990234375,0.9875,0.9909375,0,0.998125,0.9896875,0.961384379480282,0.905977863310396,0.329619118131584,0.377820925799768,16,16,0.183735986890576,0.298010251788529,0.0426256078892763,0.0426256078892763,0.282144418323281,0.99625703125,0.798378125,0.998125,0.88625,0.998125,0.98855546875,0.8397474609375,0.9884375,0.82125,0.9890625,0.457318922074445,0.299462756777669,16,44
0.99654144353651,0.99654144353651,0.99654144353651,4,4,4,4,0.9996876953125,0.9996876953125,0.9996876953125,0.99937578125,0.99937578125,0.99937578125,0.000208333333333333,0.000208333333333333,0.000208333333333333,0,1,4,4,4,0.000629444655931358,0.000629444655931358,0.000629444655931358,0,0,0,0,0,0,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,1,0.99654144353651,1,1,0.99654144353651,0.99654144353651,1,1,1,1,1,0,0.9996876953125,0.9996876953125,0.9996876953125,0.9996875,0.9996875,0,1,0.9996875,1,0.99654144353651,1,0.99654144353651,4,4,0.000629444655931358,0.000629444655931358,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,1,1,1,1,1,0.9996876953125,0.9996876953125,0.9996875,0.9996875,0.9996875,0.99654144353651,0.99654144353651,4,45
0.961677669332432,0.957207795619188,0.947110461503213,8,8,8,8,0.9964369140625,0.995972265625,0.9950498046875,0.9857734375,0.983925,0.98020625,0.00203973214285714,0.00230669642857143,0.0028296875,0,1,8,8,8,0.00786635689328,0.00885706816754568,0.0112479800707461,0,0,0,0,0,0,0.000771230722402597,0.000871803977272728,0.000771230722402597,0.000871803977272728,0.00120637175324675,1,0.99654144353651,1,1,1,1,1,1,1,1,1,0,1,1,0.9996876953125,1,1,0,1,1,1,1,1,1,8,8,0.00786635689328,0.00885098903059561,0.000771230722402597,0.000771230722402597,0.00087104301948052,1,1,1,1,1,1,1,1,1,1,0.961677669332432,0.957163092952389,8,45
0.811824988359705,0.811553701587415,0.719116726229401,11,16,16,16,0.980935546875,0.98087734375,0.96579296875,0.848125,0.84823125,0.7418625,0.0102104166666667,0.0102795833333333,0.0192783333333333,0,1,16,16,16,0.0539685655991618,0.0545617075646703,0.0900857006674653,0,0,0,0,0,0,0.00398223981887024,0.00405625942671088,0.00398223981887024,0.00405625942671088,0.0115192307688429,0.975097544366287,0.966678755245869,1,1,1,1,1,1,0.997503125,1,1,0,1,1,0.99656953125,1,1,0,1,1,1,1,0.860055209456789,0.865030049324212,16,16,0.0539685655991618,0.10889262434134,0.00398223981887024,0.00398223981887024,0.0318003016582486,1,0.9808126953125,1,0.9903125,1,1,0.9823888671875,1,0.9821875,1,0.811824988359705,0.715985254110162,16,45
0.647949161682976,0.649195076373015,0.516173337718544,9,16,16,32,0.9588642578125,0.9587921875,0.9417984375,0.8431625,0.84279375,0.65893125,0.0374034274193548,0.0374659274193548,0.049076814516129,0,1,16,16,16,0.102453686784827,0.101863212351106,0.175461339822689,0,0,0,0,0,0,0.014430656987321,0.0140821020167262,0.014430656987321,0.0140821020167262,0.0399318175419984,0.922118944362155,0.878836799056282,0.99247432929296,0.99247432929296,0.99027939418434,0.99027939418434,0.9993751953125,0.9993751953125,0.99128828125,0.9996875,0.9996875,0,0.9990638671875,0.9990638671875,0.9845798828125,0.9990625,0.9990625,0,0.9996875,0.99875,0.99247432929296,0.99027939418434,0.141549167369088,0.701077321293162,16,16,0.102453686784827,0.203470646123165,0.014430656987321,0.014430656987321,0.0987665591135397,0.9993751953125,0.614003125,0.9996875,0.73875,0.9996875,0.9990638671875,0.9472720703125,0.9990625,0.9459375,0.999375,0.647949161682976,0.505174920791149,16,45
0.485271865992275,0.491075574782124,0.317448718775545,8,16,16,64,0.9449279296875,0.9451443359375,0.9326939453125,0.741975,0.74785,0.423325,0.0518505952380952,0.0517240079365079,0.0592208333333333,0,1,16,16,16,0.165938520989298,0.163361218256926,0.268363562476491,0,0,0,0,0,0,0.0378010764429896,0.0360893871911021,0.0378010764429896,0.0360893871911021,0.128369829516407,0.657294541025834,0.633245611919863,0.967008072613493,0.97266466449834,0.924271892097228,0.929839042955033,0.9968798828125,0.997503125,0.9330314453125,0.9984375,0.99875,0,0.9913154296875,0.9919330078125,0.9330888671875,0.99125,0.991875,0,0.99875,0.9925,0.967008072613493,0.924271892097228,0.373136369052,0.378938139909176,16,16,0.165938520989298,0.304678201771096,0.0378010764429896,0.0378010764429896,0.248327208883924,0.9968798828125,0.826028125,0.9984375,0.90375,0.9984375,0.9913154296875,0.85087734375,0.99125,0.8321875,0.991875,0.485271865992275,0.298024458206755,16,45
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,5.65517806755336e-05,5.65517806755336e-05,5.65517806755336e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,5.65517806755336e-05,5.65517806755336e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,46
0.951039680578726,0.944270348241709,0.934144701867918,8,8,8,8,0.995358984375,0.994446875,0.99322421875,0.981465625,0.97785,0.9730625,0.00265625,0.00318214285714286,0.00389553571428571,0,1,8,8,8,0.0103858604946609,0.0123070668573707,0.0157329919051357,0,0,0,0,0,0,0.00100454883658009,0.00120197510822511,0.00100454883658009,0.00120197510822511,0.00173566017316017,1,0.993094827067085,1,1,1,1,1,1,1,1,1,0,1,1,0.999375390625,1,1,0,1,1,1,1,1,0.99654144353651,8,8,0.0103858604946609,0.0130470900954602,0.00100454883658009,0.00100454883658009,0.00137145731872294,1,1,1,1,1,1,0.9996876953125,1,0.9996875,1,0.951039680578726,0.941635509120489,8,46
0.830565985319688,0.830632429225423,0.678565665236016,9,16,16,16,0.9836576171875,0.9834591796875,0.9565486328125,0.869484375,0.868328125,0.672440625,0.00873083333333333,0.00886541666666667,0.0245108333333333,0,1,16,16,16,0.0461630874459696,0.0463802423191893,0.0940967580485885,0,0,0,0,0,0,0.00333469079928423,0.00331248114619298,0.00333469079928423,0.00331248114619298,0.0107433634988836,0.99247432929296,0.986854623618727,1,1,1,1,1,1,0.9993751953125,1,1,0,1,1,0.9987517578125,1,1,0,1,1,1,1,0.751580481771103,0.767133761768219,16,16,0.0461630874459696,0.14948645896543,0.00333469079928423,0.00333469079928423,0.0628642156835415,1,0.95960078125,1,0.979375,1,1,0.96512734375,1,0.964375,1,0.830565985319688,0.644254453686861,16,46
0.650565265645653,0.652062540635927,0.494144029093983,8,16,16,32,0.959037109375,0.95909921875,0.94288671875,0.84549375,0.84840625,0.603425,0.0373002016129032,0.0373300403225806,0.0461629032258065,0,1,16,16,16,0.0999524227876927,0.0996069243379267,0.181720286551692,0,0,0,0,0,0,0.0136015695778017,0.0135773678114951,0.0136015695778017,0.0135773678114951,0.0441521243810179,0.873049723142633,0.868880367915325,1,1,0.989660649507096,0.989660649507096,1,1,0.98388203125,1,1,0,0.9990634765625,0.9990634765625,0.9836234375,0.9990625,0.9990625,0,1,0.9990625,1,0.989660649507096,0.580740853819962,0.473619295647828,16,16,0.0999524227876927,0.224944838321888,0.0136015695778017,0.0136015695778017,0.129012822704331,1,0.9134814453125,1,0.9546875,1,0.9990634765625,0.8422751953125,0.9990625,0.740625,0.99875,0.650565265645653,0.472436885075712,16,46
0.469004218528215,0.477938241823613,0.303204622181696,8,17,16,64,0.945405859375,0.943684375,0.931625390625,0.694975,0.7248375,0.3993125,0.0506190476190476,0.0528418650793651,0.0599251984126984,0,1,17,16,16,0.176738489266727,0.16913350623486,0.275512005644558,0,0,0,0,0,0,0.0376991352922975,0.0355970985183597,0.0376991352922975,0.0355970985183597,0.124233921642411,0.704000951261477,0.641471847493057,0.99247432929296,0.99247432929296,0.935473463862893,0.946180838286465,0.9993751953125,0.9993751953125,0.948878125,0.9996875,0.9996875,0,0.9922501953125,0.9937869140625,0.9337455078125,0.9921875,0.99375,0,0.9996875,0.9925,0.99247432929296,0.935473463862893,0.0768054468832438,0.289507776026566,17,17,0.176738489266727,0.317305640105546,0.0376991352922975,0.0376991352922975,0.402713103096944,0.9993751953125,0.5741125,0.9996875,0.6925,0.9996875,0.9922501953125,0.7679669921875,0.9921875,0.6228125,0.9925,0.469004218528215,0.280313796180899,17,46
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,8.47015093241567e-05,8.47015093241567e-05,8.47015093241567e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,8.47015093241567e-05,8.47015093241567e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,47
0.952017745590165,0.952260451582091,0.951585025254166,8,8,8,8,0.9955126953125,0.9955111328125,0.9952048828125,0.9820578125,0.9820640625,0.9808859375,0.00256517857142857,0.00256785714285714,0.00274955357142857,0,1,8,8,8,0.00999760780693454,0.00999264736537972,0.0106194425166106,0,0,0,0,0,0,0.000971278070887446,0.000971616274350649,0.000971278070887446,0.000971616274350649,0.00103790415313853,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,8,8,0.00999760780693454,0.00830734765132796,0.000971278070887446,0.000971278070887446,0.000805177895021645,1,1,1,1,1,1,1,1,1,1,0.952017745590165,0.959664049549707,8,47
0.821799826480054,0.825040640458743,0.712310371453803,10,16,16,16,0.982526171875,0.982490625,0.9606681640625,0.860565625,0.86088125,0.7343375,0.009343125,0.00940208333333333,0.024243125,0,1,16,16,16,0.0496910387986748,0.0485636607923721,0.0883045868224096,0,0,0,0,0,0,0.00367499999987608,0.00344166666655061,0.00367499999987608,0.00344166666655061,0.0126760935140356,0.975097544366287,0.977262411952659,1,1,1,1,1,1,0.997503125,1,1,0,1,1,0.9978166015625,1,1,0,1,1,1,1,0.867062565386397,0.857340562592059,16,16,0.0496910387986748,0.11497788670818,0.00367499999987608,0.00367499999987608,0.0331565233776354,1,0.982653125,1,0.99125,1,1,0.980230859375,1,0.98,1,0.821799826480054,0.701808780534317,16,47
0.645501241202656,0.654532481989736,0.480914316032407,8,16,16,32,0.95852890625,0.958892578125,0.9382169921875,0.837725,0.84505,0.59509375,0.0375741935483871,0.0374350806451613,0.0507145161290323,0,1,16,16,16,0.103090603639537,0.0986410405623665,0.19288350734142,0,0,0,0,0,0,0.0138672936493222,0.0129432036923236,0.0138672936493222,0.0129432036923236,0.055863090188145,0.838128776080048,0.827058631060184,1,1,0.991131750504582,0.990278833720316,1,1,0.977753125,1,1,0,0.9990642578125,0.9990634765625,0.97725859375,0.9990625,0.9990625,0,1,0.9990625,1,0.991131750504582,0.0449674519425674,0.501588012690567,16,16,0.103090603639537,0.230824930118992,0.0138672936493222,0.0138672936493222,0.138160701154754,1,0.5304736328125,1,0.6234375,1,0.9990642578125,0.8600884765625,0.9990625,0.8096875,0.9990625,0.645501241202656,0.461026341643869,16,47
0.474012437715529,0.478521111306076,0.321858804909605,8,16,16,64,0.944134375,0.94412109375,0.9333630859375,0.71655,0.721475,0.4126125,0.0522531746031746,0.0523448412698413,0.0583710317460318,0,1,16,16,16,0.169704745761752,0.167947851098135,0.255357060864765,0,0,0,0,0,0,0.0368877725252248,0.0356360649682929,0.0368877725252248,0.0356360649682929,0.111789485545958,0.717577373612827,0.656885766183174,0.978815631995247,0.98500563922448,0.932785461043126,0.941492976840531,0.9981267578125,0.99875078125,0.95243828125,0.9990625,0.999375,0,0.9919369140625,0.992869921875,0.940399609375,0.991875,0.9928125,0,0.999375,0.9903125,0.978815631995247,0.932785461043126,0.0884932303753838,0.371007923345522,16,16,0.169704745761752,0.302909547502541,0.0368877725252248,0.0368877725252248,0.283663665905356,0.9981267578125,0.58,0.9990625,0.7,0.9990625,0.9919369140625,0.8350005859375,0.991875,0.8153125,0.9909375,0.474012437715529,0.296966565518654,16,47
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,3.48194754512217e-05,3.48194754512217e-05,3.48194754512217e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,3.48194754512217e-05,3.48194754512217e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,48
0.944389317366361,0.951070400286655,0.948999993341765,8,8,8,8,0.994444921875,0.9952064453125,0.9948986328125,0.977825,0.9808890625,0.9796890625,0.00318080357142857,0.00274821428571429,0.00292857142857143,0,1,8,8,8,0.012388379743135,0.0107460677943086,0.011359970322065,0,0,0,0,0,0,0.00120239786255411,0.00103756594967532,0.00120239786255411,0.00103756594967532,0.00110419203192641,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,8,8,0.012388379743135,0.0123473279215348,0.00120239786255411,0.00120239786255411,0.00120222876082251,1,1,1,1,1,1,1,1,1,1,0.944389317366361,0.943993160406806,8,48
0.812000640709028,0.817915682485672,0.737577996633153,12,16,16,16,0.980948046875,0.9818685546875,0.964608984375,0.84826875,0.85595,0.769490625,0.0102066666666667,0.009736875,0.022383125,0,1,16,16,16,0.0533027614020761,0.0517094367913203,0.0828380541871865,0,0,0,0,0,0,0.00391847662128566,0.00385953996970394,0.00391847662128566,0.00385953996970394,0.00978687782772428,0.99247432929296,0.986855183818147,1,1,1,1,1,1,0.9993751953125,1,1,0,1,1,0.9987521484375,1,1,0,1,1,1,1,0.840483539101075,0.84627070413181,16,16,0.0533027614020761,0.117986347682277,0.00391847662128566,0.00391847662128566,0.0401763197573177,1,0.9753125,1,0.9875,1,1,0.97869140625,1,0.9784375,1,0.812000640709028,0.69155184893127,16,48
0.641680298495089,0.654095773354542,0.52636994839397,9,16,16,32,0.958391015625,0.9593345703125,0.9457802734375,0.8348125,0.8511125,0.664875,0.0376225806451613,0.0371743951612903,0.0451582661290323,0,1,16,16,16,0.106574031217973,0.100437085572701,0.169764855824593,0,0,0,0,0,0,0.0148420870145552,0.0135958375805186,0.0148420870145552,0.0135958375805186,0.041461623927925,0.869920851408531,0.860386835098634,0.99247432929296,1,0.989660646955981,0.993094827067085,0.9993751953125,1,0.9832673828125,0.9996875,1,0,0.9990634765625,0.999375390625,0.9824314453125,0.9990625,0.999375,0,1,0.9990625,1,0.993094827067085,0.619356951894318,0.628936443893917,16,16,0.106084046016954,0.219728083159553,0.0142731332101104,0.0142731332101104,0.104841591666399,1,0.9249267578125,1,0.9609375,1,0.999375390625,0.9355236328125,0.999375,0.9325,0.999375,0.642033042594987,0.484506797309635,16,48
0.491737453446112,0.502602106965547,0.348478399776105,8,16,16,64,0.94530546875,0.945686328125,0.93270234375,0.7526875,0.7693375,0.4885375,0.0516371031746032,0.0515144841269841,0.0602474206349206,0,1,16,16,16,0.162657804447683,0.15747229972584,0.242608859439864,0,0,0,0,0,0,0.035660619637434,0.0336417067364953,0.035660619637434,0.0336417067364953,0.101852426095539,0.704267518607076,0.706163977114714,0.97266466449834,0.97266466449834,0.931466999363797,0.944434973999451,0.997503125,0.997503125,0.9494705078125,0.99875,0.99875,0,0.99193515625,0.9937876953125,0.9530111328125,0.991875,0.99375,0,0.99875,0.990625,0.967008072613493,0.930329055890346,0.0794950325443767,0.355177074717756,16,16,0.162595447027097,0.304314062744878,0.0359493675199831,0.0359493675199831,0.323736544435835,0.9968798828125,0.5903125,0.9984375,0.7125,0.9984375,0.9919318359375,0.7852203125,0.991875,0.4721875,0.9925,0.492047030804448,0.305351085162816,16,48
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,0.000120343571963746,0.000120343571963746,0.000120343571963746,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,0.000120343571963746,0.000120343571963746,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,49
0.954029842208151,0.94934367733341,0.953454773902504,8,8,8,8,0.995670703125,0.9952060546875,0.995665625,0.982696875,0.9808328125,0.982675,0.00247589285714286,0.002740625,0.00247857142857143,0,1,8,8,8,0.00983807983443465,0.010842564943906,0.00981549140689246,0,0,0,0,0,0,0.000937077245670996,0.00103765050054113,0.000937077245670996,0.00103765050054113,0.000938176406926407,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,8,8,0.00983807983443465,0.0104819190343934,0.000937077245670996,0.000937077245670996,0.00100429518398268,1,1,1,1,1,1,1,1,1,1,0.954029842208151,0.951142978971626,8,49
0.819303519227252,0.831767184915672,0.757793285331592,11,16,16,16,0.9820609375,0.9837326171875,0.9739533203125,0.85716875,0.870353125,0.79418125,0.00961291666666667,0.00870875,0.014061875,0,1,16,16,16,0.0511167115113524,0.0470457227415325,0.0758238588959078,0,0,0,0,0,0,0.00370377073893996,0.00332164404212027,0.00370377073893996,0.00332164404212027,0.00796093514302207,0.99247432929296,0.97749248575781,1,1,1,1,1,1,0.9993751953125,1,1,0,1,1,0.9978166015625,1,1,0,1,1,1,1,0.883640405912703,0.882663051350647,16,16,0.0511167115113524,0.100834006298299,0.00370377073893996,0.00370377073893996,0.0279038461531055,1,0.9851125,1,0.9925,1,1,0.9844830078125,1,0.984375,1,0.819303519227252,0.731916038320794,16,49
0.646653716925665,0.660909328340807,0.506823060123671,9,16,16,32,0.958814453125,0.9599689453125,0.9440546875,0.8419875,0.85988125,0.62243125,0.037416935483871,0.0368024193548387,0.0455703629032258,0,1,16,16,16,0.10300740907328,0.0954422976361875,0.173285011701156,0,0,0,0,0,0,0.0139245782394707,0.0124214504087196,0.0139245782394707,0.0124214504087196,0.0405165874129479,0.895581243158521,0.879359619388615,1,1,0.993715711250739,0.99654144353651,1,1,0.9869611328125,1,1,0,0.99937578125,0.9996876953125,0.9851634765625,0.999375,0.9996875,0,1,0.999375,1,0.993715711250739,0.584848419322628,0.62508063310042,16,16,0.10300740907328,0.229361015869685,0.0139245782394707,0.0139245782394707,0.118350281658775,1,0.91518828125,1,0.955625,1,0.99937578125,0.9317251953125,0.999375,0.9284375,0.999375,0.646653716925665,0.477086915743287,16,49
0.481219469208269,0.491523675561034,0.311737462335519,8,16,16,64,0.9447328125,0.94499140625,0.9331603515625,0.7369875,0.7511,0.4192125,0.0519696428571429,0.0519309523809524,0.058681746031746,0,1,16,16,16,0.168620087174841,0.163218213505099,0.273272258256028,0,0,0,0,0,0,0.0374219987970943,0.0353466682140705,0.0374219987970943,0.0353466682140705,0.127301103763633,0.62703642726875,0.638500082964481,0.967759968685811,0.967759968685811,0.938016650141001,0.945193332400974,0.9968798828125,0.9968798828125,0.9283908203125,0.9984375,0.9984375,0,0.9931626953125,0.9940884765625,0.9381810546875,0.993125,0.9940625,0,0.9984375,0.991875,0.967759968685811,0.938016650141001,0.0945350173209321,0.379279232012304,16,16,0.168620087174841,0.299193217434405,0.0374219987970943,0.0374219987970943,0.249356558372455,0.9968798828125,0.5797501953125,0.9984375,0.6996875,0.9984375,0.9931626953125,0.8514484375,0.993125,0.8334375,0.991875,0.481219469208269,0.307270098185958,16,49
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,9.82472069000607e-05,9.82472069000607e-05,9.82472069000607e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,9.82472069000607e-05,9.82472069000607e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,50
0.948220542148167,0.952418591312322,0.943225038029702,8,8,8,8,0.995054296875,0.9955126953125,0.9945919921875,0.980228125,0.9820765625,0.9783953125,0.00282767857142857,0.00256785714285714,0.00309419642857143,0,1,8,8,8,0.0110900543812273,0.0100845193895633,0.012876223748384,0,0,0,0,0,0,0.00107049851190476,0.000971278070887446,0.00107049851190476,0.000971278070887446,0.00144078902867965,1,0.993715711250739,1,1,1,1,1,1,1,1,1,0,1,1,0.99937578125,1,1,0,1,1,1,1,1,0.99654144353651,8,8,0.0110900543812273,0.0121548091528407,0.00107049851190476,0.00107049851190476,0.00127215232683983,1,1,1,1,1,1,0.9996876953125,1,0.9996875,1,0.948220542148167,0.945061785464246,8,50
0.811233714299165,0.814145621731747,0.729269104645863,11,16,16,16,0.9813583984375,0.9815330078125,0.9681294921875,0.851090625,0.8529,0.75785625,0.00995708333333333,0.00989145833333333,0.0178522916666667,0,1,16,16,16,0.0542117909382736,0.0537068643351099,0.0827635005989098,0,0,0,0,0,0,0.00413883861222846,0.00404475867256346,0.00413883861222846,0.00404475867256346,0.00897530165882254,0.99247432929296,0.978103112829265,1,1,1,1,1,1,0.9993751953125,1,1,0,1,1,0.9978166015625,1,1,0,1,1,1,1,0.80110912376847,0.821497649882305,16,16,0.0542117909382736,0.119509131882941,0.00413883861222846,0.00413883861222846,0.0422907616876589,1,0.9710564453125,1,0.9853125,1,1,0.9744482421875,1,0.9740625,1,0.811233714299165,0.699835435652935,16,50
0.633002630497382,0.650028206062454,0.504986096531673,9,16,16,32,0.95791640625,0.9588701171875,0.9406505859375,0.82744375,0.84448125,0.6584375,0.0378747983870968,0.0374399193548387,0.0502457661290323,0,1,16,16,16,0.109848632663722,0.101325345215583,0.186566705591697,0,0,0,0,0,0,0.0153247070326594,0.0137017026167519,0.0153247070326594,0.0137017026167519,0.0484793577372494,0.848386084001968,0.849232391459818,1,1,0.990278833720316,0.990278833720316,1,1,0.9795876953125,1,1,0,0.9990634765625,0.9990634765625,0.9808630859375,0.9990625,0.9990625,0,1,0.9984375,1,0.990278833720316,0.628867811373399,0.647899510437245,16,16,0.109848632663722,0.224236664574427,0.0153247070326594,0.0153247070326594,0.117488040659397,1,0.9260798828125,1,0.9615625,1,0.9990634765625,0.9290978515625,0.9990625,0.926875,0.99875,0.633002630497382,0.47601833859313,16,50
0.469910702534732,0.484957544600648,0.299250625248709,8,16,16,64,0.944079296875,0.9443240234375,0.930077734375,0.7139,0.7424125,0.40645,0.0522670634920635,0.0524710317460318,0.0616107142857143,0,1,16,16,16,0.176162336600585,0.167808729421368,0.294050812192641,0,0,0,0,0,0,0.0390960534933936,0.0377594462041886,0.0390960534933936,0.0377594462041886,0.161715070213416,0.562866718223261,0.572424734670852,0.978815631995247,0.978815631995247,0.924807507668956,0.915458235736162,0.9981267578125,0.9981267578125,0.9021923828125,0.9990625,0.9990625,0,0.9910142578125,0.9894787109375,0.9143947265625,0.9909375,0.989375,0,0.9990625,0.9896875,0.978815631995247,0.924807507668956,0.336824746394798,0.358780415563453,16,16,0.176162336600585,0.311080906802083,0.0390960534933936,0.0390960534933936,0.288658406628702,0.9981267578125,0.806153125,0.9990625,0.89125,0.9990625,0.9910142578125,0.8327734375,0.9909375,0.811875,0.99,0.469910702534732,0.287291652337973,16,50
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,9.12699969831718e-05,9.12699969831718e-05,9.12699969831718e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,9.12699969831718e-05,9.12699969831718e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,51
