nmi.HCD.seq,nmi.HCD2.seq,nmi.sp.seq,ncl.NB.seq,ncl.HCD.seq,ncl.HCD2.seq,K.seq,coclust.HCD.seq,coclust.HCD2.seq,coclust.sp.seq,coclust.true.HCD.seq,coclust.true.HCD2.seq,coclust.true.sp.seq,coclust.false.HCD.seq,coclust.false.HCD2.seq,coclust.false.sp.seq,size.var,size.ratio,ncl.P.HCD,ncl.P.HCD2,ncl.P.sp,P.err.HCD,P.err.HCD2,P.err.sp,Scaled.FP.HCD,Scaled.FP.HCD2,Scaled.FP.sp,Standard.FP.HCD,Standard.FP.HCD2,Standard.FP.sp,bin.err.HCD.seq,bin.err.HCD2.seq,bin.err.HCD.P.seq,bin.err.HCD2.P.seq,bin.err.sp.P.seq,mega2.nmi.sp.seq,mega4.nmi.sp.seq,mega2.nmi.HCD.seq,mega2.nmi.HCD2.seq,mega4.nmi.HCD.seq,mega4.nmi.HCD2.seq,mega2.coclust.HCD.seq,mega2.coclust.HCD2.seq,mega2.coclust.sp.seq,mega2.acc.HCD.seq,mega2.acc.HCD2.seq,mega2.acc.sp.seq,mega4.coclust.HCD.seq,mega4.coclust.HCD2.seq,mega4.coclust.sp.seq,mega4.acc.HCD.seq,mega4.acc.HCD2.seq,mega4.acc.sp.seq,sp2.acc.seq,sp4.acc.seq,mega2.nmi.HCD.varimax.seq,mega4.nmi.HCD.varimax.seq,mega2.nmi.sp.varimax.seq,mega4.nmi.sp.varimax.seq,ncl.P.HCD.varimax.seq,ncl.P.sp.varimax.seq,P.err.HCD.varimax.seq,P.err.sp.varimax.seq,bin.err.HCD.varimax.seq,bin.err.HCD.varimax.P.seq,bin.err.sp.varimax.P.seq,mega2.coclust.HCD.varimax.seq,mega2.coclust.sp.varimax.seq,mega2.acc.HCD.varimax.seq,mega2.acc.sp.varimax.seq,sp2.varimax.acc.seq,mega4.coclust.HCD.varimax.seq,mega4.coclust.sp.varimax.seq,mega4.acc.HCD.varimax.seq,mega4.acc.sp.varimax.seq,sp4.varimax.acc.seq,nmi.HCD.varimax.seq,nmi.sp.varimax.seq,ncl.HCD.varimax.seq,id,lambda
0.0696727043078062,0.150010527002538,0.0924199494752362,3,7,4,16,0.7665630859375,0.7564814453125,0.7382025390625,0.316896875,0.554959375,0.42726875,0.203459166666667,0.23008375,0.241068541666667,0,1,7,4,4,0.811209185040211,0.688935212114072,0.753141325254902,0,0,0,0,0,0,0.316323868767614,0.221525641018171,0.322561651574853,0.221525641018171,0.272119570126571,0.250925760332176,0.140913296892526,0.243862653878481,0.347999247298408,0.109688713188195,0.238450964849865,0.74587578125,0.8125439453125,0.7485125,0.850625,0.8953125,0,0.6867240234375,0.7758818359375,0.7082603515625,0.21,0.7175,0,0.8953125,0.5278125,0.330915753249555,0.159346942257867,0.264308331699589,0.182155533773269,4,4,0.735003531874521,0.736305163385486,0.24613544493891,0.24613544493891,0.255833974350348,0.8027392578125,0.76010078125,0.8890625,0.860625,0.8890625,0.7154662109375,0.7437779296875,0.533125,0.661875,0.661875,0.104821894728677,0.117202510911045,4,1,5
0.467691284382657,0.492010579135859,0.418833217906423,8,9,9,16,0.908198046875,0.911326171875,0.9063865234375,0.7104125,0.73625,0.648,0.07861625,0.0770020833333333,0.0763877083333333,0,1,9,9,9,0.296510901573854,0.282505929071309,0.342618937394345,0,0,0,0,0,0,0.0531598416271667,0.0463934012050744,0.0531598416271667,0.0463934012050744,0.121747699845065,0.679165600979121,0.615777592481615,0.882676928975582,0.914063094815006,0.781864155081768,0.809266807908906,0.9851125,0.99005,0.9365283203125,0.9925,0.995,0,0.9665935546875,0.9719537109375,0.9139845703125,0.965625,0.97125,0,0.995,0.9684375,0.906018311331161,0.794825595102053,0.628318936999306,0.600568292336285,9,9,0.29009205360811,0.338689437861178,0.0498176470571437,0.0498176470571437,0.114024811459202,0.98881328125,0.9249267578125,0.994375,0.9609375,0.994375,0.968709375,0.9198458984375,0.9678125,0.9159375,0.9684375,0.474599578593348,0.423563377150528,9,2,15
0.0314762716182665,0.0468191934008069,0.0360458997756267,2,2,3,256,0.49857109375,0.6260591796875,0.665985546875,0.759019886363636,0.606924715909091,0.542649147727273,0.502869296757164,0.373834998743087,0.333332351370035,64,11.6666666666667,2,3,3,0.338802767192766,0.386694766905225,0.369309874692454,0,0,0,0,0,0,0.372501678734211,0.364015857889423,0.372501678734211,0.364015857889423,0.401279051387399,0.090452628627141,0.0439661486211871,0.0962989683077881,0.129673369309119,0.0526839624547913,0.0625764242719447,0.6128125,0.6502205078125,0.58978203125,0.7375,0.7740625,0,0.6561796875,0.6632501953125,0.636894921875,0.2009375,0.3121875,0,0.7740625,0.34,0.127741598345606,0.0643670852016727,0.127741598345606,0.0642832522655049,2,2,0.339399237759308,0.339399237759307,0.363389848322278,0.363389848322278,0.363389848322278,0.6458,0.6458,0.77,0.77,0.77,0.66339375,0.66336015625,0.305,0.2128125,0.335625,0.0366133724544649,0.0366133724544649,2,2,15
0.628015858746188,0.650381304265157,0.591787372137197,8,10,10,16,0.932955859375,0.935083203125,0.9283123046875,0.841703125,0.858671875,0.7896875,0.060960625,0.0598227083333333,0.0624460416666667,0,1,10,10,10,0.154990302489486,0.144402394996761,0.169260446488106,0,0,0,0,0,0,0.020044419305313,0.0178782805422071,0.020044419305313,0.0178782805422071,0.0271220211152242,0.956595808697134,0.919902124374979,1,1,0.947526814350135,0.958192044414483,1,1,0.9956345703125,1,1,0,0.9937890625,0.9953345703125,0.9903904296875,0.99375,0.9953125,0,1,0.995,1,0.947526814350135,0.668105611508926,0.726186974567409,10,10,0.154990302489486,0.194962174370314,0.020044419305313,0.020044419305313,0.0773697963774815,1,0.9400392578125,1,0.9690625,1,0.9937890625,0.9533119140625,0.99375,0.9521875,0.994375,0.628015858746188,0.570993566579749,10,2,25
0.0910550637054621,0.101562367823891,0.0672700433670889,3,4,4,256,0.7450314453125,0.7513732421875,0.7495541015625,0.650603693181818,0.676207386363636,0.603053977272727,0.254446329813977,0.248211059263449,0.24963569161639,64,11.6666666666667,4,4,4,0.320776575759089,0.315841516149701,0.352020229350161,0,0,0,0,0,0,0.306914833091238,0.277102524218728,0.306914833091238,0.277102524218728,0.428046417502328,0.197875437609267,0.113133172036987,0.276106520638825,0.36249644865466,0.164990193872802,0.207852329572998,0.7623595703125,0.8205001953125,0.6557517578125,0.8621875,0.9003125,0,0.7213736328125,0.7505044921875,0.6909271484375,0.586875,0.661875,0,0.9003125,0.3965625,0.333534970290482,0.189127040690622,0.0169584043886627,0.0905751636107981,5,5,0.330769085708459,0.349040961580419,0.2962017278961,0.2962017278961,0.551584559136385,0.802253125,0.52338203125,0.88875,0.608125,0.88875,0.733590625,0.660994140625,0.619375,0.4653125,0.385625,0.104761702173558,0.0654741700841534,5,2,25
0.685519323663214,0.708722266954704,0.575129564994101,8,14,14,16,0.9556302734375,0.9586708984375,0.937597265625,0.771884375,0.79953125,0.6117,0.03212,0.0307197916666667,0.04067625,0,1,14,14,14,0.116201114203174,0.106376564309581,0.148978881446167,0,0,0,0,0,0,0.0119618778275559,0.0107006410251949,0.0119618778275559,0.0107006410251949,0.0291477375555782,0.923085321996241,0.901307783682599,1,1,0.980653930316949,0.986854344043658,1,1,0.9906689453125,1,1,0,0.998128515625,0.9987515625,0.9882138671875,0.998125,0.99875,0,1,0.998125,1,0.980653930316949,0.631623431072083,0.618705044450525,14,14,0.116201114203174,0.220261607441603,0.0119618778275559,0.0119618778275559,0.100984049771215,1,0.9295486328125,1,0.9634375,1,0.998128515625,0.9328244140625,0.998125,0.929375,0.9984375,0.685519323663214,0.534911103168897,14,2,35
0.127869053740991,0.154048082787691,0.122581565760811,4,5,6,256,0.7879033203125,0.8156373046875,0.8278173828125,0.701207386363636,0.622620738636364,0.590234375,0.211617214994972,0.183295233157366,0.170868684012066,64,11.6666666666667,5,6,6,0.289155281162582,0.280891820085647,0.308230343792435,0,0,0,0,0,0,0.269620261156055,0.229178490438105,0.269620261156055,0.229178490438105,0.388591313482283,0.311315549599602,0.201485049800221,0.395241032318032,0.502095707822717,0.244561551882151,0.337636887799238,0.8295705078125,0.885003125,0.7789111328125,0.9059375,0.93875,0,0.7600951171875,0.8192021484375,0.7085158203125,0.6575,0.78125,0,0.93875,0.6978125,0.462795755829683,0.279674439702561,0.318941437338781,0.203193261482603,5,5,0.284584869537855,0.296685017795085,0.252563157076942,0.252563157076942,0.292104697972152,0.8628455078125,0.7930908203125,0.9259375,0.8828125,0.9259375,0.7768705078125,0.7234439453125,0.6965625,0.46625,0.4653125,0.132220193561861,0.120816559652901,5,2,35
0.781316152358085,0.798304393535058,0.644710530020313,9,16,16,16,0.9766744140625,0.97888125,0.95470625,0.814125,0.8324875,0.644975,0.0124889583333333,0.0113591666666667,0.024645,0,1,16,16,16,0.0654043364400209,0.0600186543665116,0.114898452930093,0,0,0,0,0,0,0.00513544494701292,0.00459279788821348,0.00513544494701292,0.00459279788821348,0.0153386123675069,0.980501465715515,0.965145623022649,1,1,0.99654144353651,0.99654144353651,1,1,0.9981267578125,1,1,0,0.9996876953125,0.9996876953125,0.9962611328125,0.9996875,0.9996875,0,1,0.9996875,1,0.99654144353651,0.645156148958599,0.693028657579926,16,16,0.0654043364400209,0.185690634109856,0.00513544494701292,0.00513544494701292,0.0976846153825373,1,0.93128828125,1,0.964375,1,0.9996876953125,0.94464921875,0.9996875,0.943125,0.9996875,0.781316152358085,0.597485412577064,16,2,45
0.168932557014441,0.201157730956799,0.160571892355817,5,6,7,256,0.8233869140625,0.84761484375,0.8483609375,0.729119318181818,0.726278409090909,0.651029829545455,0.176091746794872,0.151714115133233,0.150547739127702,64,11.6666666666667,6,7,7,0.264041591661248,0.244009618567379,0.264063211653472,0,0,0,0,0,0,0.243490728367217,0.186197080243318,0.243490728367217,0.186197080243318,0.246836234975191,0.42321778561291,0.339481518409179,0.459575380479127,0.615248041258962,0.324958873127231,0.464223769922598,0.8575408203125,0.9249267578125,0.8501798828125,0.9228125,0.9609375,0,0.7962513671875,0.8724310546875,0.8266068359375,0.7175,0.8559375,0,0.9609375,0.814375,0.528062057285709,0.358630443080281,0.0124128343042851,0.206931483537965,7,7,0.264348430718524,0.271062759736569,0.233365367936914,0.233365367936914,0.494054370867823,0.88390703125,0.5137158203125,0.938125,0.5828125,0.938125,0.809937890625,0.7023890625,0.748125,0.4859375,0.7696875,0.1755853467865,0.147557482353526,7,2,45
0.846562725452155,0.852824254338602,0.797746695373385,11,16,16,16,0.985625390625,0.986341015625,0.9788859375,0.88535625,0.89105625,0.834921875,0.00769,0.00730666666666667,0.0115164583333333,0,1,16,16,16,0.0400291888132512,0.0379485271447934,0.0579280727157376,0,0,0,0,0,0,0.00295599547501344,0.00269702111604782,0.00295599547501344,0.00269702111604782,0.00505075414762125,1,0.993094827067085,1,1,1,1,1,1,1,1,1,0,1,1,0.999375390625,1,1,0,1,1,1,1,0.975097544366287,0.96083534384134,16,16,0.0400291888132512,0.0714962078441518,0.00295599547501344,0.00295599547501344,0.00977111613843371,1,0.997503125,1,0.99875,1,1,0.9959505859375,1,0.9959375,1,0.846562725452155,0.780211710128131,16,2,55
0.199666979419223,0.230760745136436,0.174381713800553,5,7,8,256,0.8573388671875,0.8761056640625,0.8696806640625,0.731747159090909,0.723757102272727,0.622017045454545,0.141966558257919,0.123051784816491,0.128949652777778,64,11.6666666666667,7,8,8,0.245149380141055,0.220404164726305,0.250261688231238,0,0,0,0,0,0,0.219387021266658,0.155029911519958,0.219387021266658,0.155029911519958,0.247159861652104,0.40930467853521,0.374137106684578,0.52630411275537,0.718456877153236,0.391249748435886,0.552499508412925,0.8855517578125,0.9530330078125,0.8387673828125,0.9390625,0.9759375,0,0.8207689453125,0.9010486328125,0.8426935546875,0.760625,0.89125,0,0.9759375,0.8628125,0.58176998204526,0.417713074196022,0.0299625338388483,0.259396876296998,7,7,0.239674905312782,0.2466355647738,0.207810814151197,0.207810814151197,0.400676169612482,0.90387578125,0.5326720703125,0.949375,0.6278125,0.949375,0.829509375,0.7257591796875,0.77625,0.52375,0.8203125,0.204162819904494,0.172874643754927,7,2,55
0.0714887256367482,0.0980229911899879,0.080048907107208,2,7,4,16,0.67370078125,0.6693197265625,0.72971953125,0.473084375000001,0.5471375,0.412196875,0.312924791666667,0.322534791666667,0.249112291666667,0,1,6,4,4,0.811921346498173,0.788723251284509,0.685799128316569,0,0,0,0,0,0,0.338771644034068,0.268107805420824,0.33237138007929,0.268107805420824,0.287499472086836,0.211075981318208,0.119946244099873,0.22935540762351,0.318292725645705,0.112426241527188,0.154710521446735,0.7350408203125,0.7950080078125,0.7178,0.8428125,0.8840625,0,0.657185546875,0.6855853515625,0.694216796875,0.35125,0.4159375,0,0.8840625,0.378125,0.312483300562733,0.135522721158491,0.224445357013366,0.100615578485501,3,3,0.66982814920863,0.719614909680021,0.255029939659575,0.255029939659575,0.294763159869397,0.79165703125,0.7223611328125,0.881875,0.8334375,0.881875,0.69805390625,0.6779330078125,0.340625,0.4246875,0.445625,0.101594535424678,0.0717170485036907,3,2,5
0.475541656309517,0.481669363142021,0.375262774159797,8,9,11,16,0.909019921875,0.911417578125,0.9065845703125,0.71148125,0.719025,0.508671875000001,0.0778108333333333,0.07575625,0.0668879166666667,0,1,9,11,11,0.288805095333685,0.288718269561731,0.394235351337275,0,0,0,0,0,0,0.0479759049757604,0.0457979260929029,0.0479759049757604,0.0466948717927067,0.120126734535919,0.666857704904471,0.607467242196548,0.922000128735893,0.926852145071678,0.804733210380516,0.822173922437712,0.99128828125,0.9919080078125,0.93828203125,0.995625,0.9959375,0,0.9701935546875,0.9737564453125,0.9244908203125,0.969375,0.973125,0,0.9959375,0.9734375,0.931778073286266,0.810191573868269,0.635083024673046,0.602941497600723,9,9,0.285951561121787,0.353574140769542,0.0467035067857581,0.0467035067857581,0.114367948714092,0.992528125,0.925503125,0.99625,0.96125,0.99625,0.9710951171875,0.921417578125,0.9703125,0.9175,0.9734375,0.478837205132654,0.408344911775662,9,3,15
0.0353974748828108,0.0305619116292038,0.0305619116292038,2,3,2,256,0.6551068359375,0.5006681640625,0.5006681640625,0.596732954545455,0.734765625,0.734765625,0.344570332139266,0.500626492584213,0.500626492584213,64,11.6666666666667,3,2,2,0.387413083563058,0.350228410990161,0.350228410990161,0,0,0,0,0,0,0.402599154584199,0.375595768050275,0.402599154584199,0.375595768050275,0.375595768050275,0.0917243533821435,0.0479138941218949,0.0715789289831158,0.0917243533821435,0.0420769219618393,0.0479086703563135,0.58353828125,0.6095705078125,0.6095705078125,0.704375,0.7340625,0,0.647862890625,0.6543818359375,0.6542783203125,0.3065625,0.31125,0,0.7340625,0.3746875,0.0973321388801822,0.0526459002430831,0.0973321388801822,0.0529135375576515,2,2,0.344918582897081,0.344918582897081,0.372583178215529,0.372583178215529,0.372583178215529,0.6055126953125,0.6055126953125,0.7296875,0.7296875,0.7296875,0.6500388671875,0.6501939453125,0.203125,0.3071875,0.309375,0.0326384782087569,0.0326384782087569,2,3,15
0.626306420024416,0.638884392768723,0.622210113864807,8,9,9,16,0.928005859375,0.929463671875,0.927968359375,0.865240625,0.87681875,0.863340625,0.0678097916666667,0.0670266666666667,0.067723125,0,1,9,9,9,0.155359057713466,0.147131477935907,0.152615690336183,0,0,0,0,0,0,0.0201253393656887,0.0186866892902827,0.0201253393656887,0.0186866892902827,0.0229279788830881,0.961384379480282,0.943595822715207,0.99247432929296,1,0.960136010508423,0.965407197031775,0.9993751953125,1,0.99625703125,0.9996875,1,0,0.9956431640625,0.996264453125,0.9937841796875,0.995625,0.99625,0,1,0.9959375,0.99247432929296,0.960136010508423,0.830300976772436,0.826916904286522,9,9,0.155359057713466,0.171458951960841,0.0201253393656887,0.0201253393656887,0.0479319758656537,0.9993751953125,0.97409453125,0.9996875,0.986875,0.9996875,0.9956431640625,0.9721419921875,0.995625,0.971875,0.9959375,0.626306420024416,0.601838739476326,9,3,25
